cell_id,recommended_primary_role,replacement_priority_score,spatial_bin,typology,nearest_anchor_cell,nearest_neutral_cell,nearest_n150_distance,nearest_n150_distance_percentile,water_fraction,pedestrian_shelter_fraction,overhead_fraction_total,qa_flags,replacement_rationale,sampling_boundary,claim_boundary,score_typology_gap_fill,score_spatial_gap_fill,score_anchor_like_replication,score_neutral_boundary_replication,score_sparse_feature_space,score_control_cell
TP_0181,spatial_gap_fill,75.0,west_south,residential,TP_0141,TP_0326,3.8755922010345465,0.8076358296622613,0.0,0.0160273891698102,0.0554225338891748,west_south_improvement|neutral_diversity_improvement,"spatial_gap_fill; improves west_south support; supports neutral diversity TP_0326; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",20.0,75.0,10.0,75.0,10.0,20.0
TP_0182,spatial_gap_fill,75.0,west_south,transport,TP_0141,TP_0326,5.030864321898808,0.895741556534508,0.0,0.0088126824559632,0.0088126824559632,west_south_improvement|neutral_diversity_improvement,"spatial_gap_fill; improves west_south support; supports neutral diversity TP_0326; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",20.0,75.0,10.0,75.0,10.0,20.0
TP_0187,spatial_gap_fill,75.0,west_south,residential,TP_0857,TP_0301,2.1244295510726556,0.4331864904552129,0.0,0.0,0.0,west_south_improvement|neutral_diversity_improvement,"spatial_gap_fill; improves west_south support; supports neutral diversity TP_0301; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",20.0,75.0,10.0,75.0,10.0,20.0
TP_0188,spatial_gap_fill,75.0,west_south,transport,TP_0857,TP_0301,3.813617851751539,0.7973568281938326,0.0998586350428021,0.0,0.0,west_south_improvement|neutral_diversity_improvement,"spatial_gap_fill; improves west_south support; supports neutral diversity TP_0301; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",20.0,75.0,10.0,75.0,10.0,20.0
TP_0190,neutral_boundary_replication,75.0,east_south,transport,TP_0857,TP_0301,1.4283376219529127,0.13803230543318648,0.0,0.0,0.0,neutral_diversity_improvement,"neutral_boundary_replication; supports neutral diversity TP_0301; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",20.0,15.0,10.0,75.0,10.0,20.0
TP_0191,anchor_like_replication,75.0,east_south,transport,TP_0433,TP_0492,7.369389727890098,0.960352422907489,0.0,0.0,0.0,anchor_shortfall_improvement|neutral_diversity_improvement,"anchor_like_replication; supports anchor shortfall TP_0433; supports neutral diversity TP_0492; retains sparse feature-space diagnostic value; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",20.0,15.0,75.0,75.0,75.0,20.0
TP_0193,neutral_boundary_replication,75.0,east_south,residential,TP_0857,TP_0301,1.3140150906776673,0.08663729809104258,0.0,0.0,0.0,neutral_diversity_improvement,"neutral_boundary_replication; supports neutral diversity TP_0301; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",20.0,15.0,10.0,75.0,10.0,20.0
TP_0194,neutral_boundary_replication,75.0,east_south,residential,TP_0857,TP_0301,1.4740238001046861,0.15712187958883994,0.0,0.0,0.0,neutral_diversity_improvement,"neutral_boundary_replication; supports neutral diversity TP_0301; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",20.0,15.0,10.0,75.0,10.0,20.0
TP_0195,neutral_boundary_replication,75.0,east_south,residential,TP_0857,TP_0301,2.5356453357336712,0.5726872246696035,0.0,0.0058494667858161,0.0210208436269848,neutral_diversity_improvement,"neutral_boundary_replication; supports neutral diversity TP_0301; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",20.0,15.0,10.0,75.0,10.0,20.0
TP_0198,neutral_boundary_replication,75.0,east_south,transport,TP_0141,TP_0326,7.332422118623839,0.9588839941262849,0.0,0.0121772772965338,0.1480566125904956,neutral_diversity_improvement,"neutral_boundary_replication; supports neutral diversity TP_0326; retains sparse feature-space diagnostic value; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",20.0,15.0,10.0,75.0,75.0,20.0
TP_0200,neutral_boundary_replication,75.0,east_south,transport,TP_0857,TP_0115,3.909953434658281,0.8149779735682819,0.0,0.0,0.0454962484882044,neutral_diversity_improvement,"neutral_boundary_replication; supports neutral diversity TP_0115; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",20.0,15.0,10.0,75.0,10.0,20.0
TP_0201,neutral_boundary_replication,75.0,east_south,civic_institutional,TP_0857,TP_0115,3.581881644017795,0.7782672540381792,0.1100820633059788,0.0,0.0,neutral_diversity_improvement,"neutral_boundary_replication; supports neutral diversity TP_0115; does not add residential/transport concentration; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",40.0,15.0,10.0,75.0,10.0,55.0
TP_0203,neutral_boundary_replication,75.0,east_south,civic_institutional,TP_0857,TP_0301,1.790700919750692,0.3054331864904552,0.0,0.0,0.0,neutral_diversity_improvement,"neutral_boundary_replication; supports neutral diversity TP_0301; does not add residential/transport concentration; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",40.0,15.0,10.0,75.0,10.0,55.0
TP_0204,spatial_gap_fill,75.0,west_south,residential,TP_0857,TP_0301,1.021097072899097,0.024963289280469897,0.0,0.0,0.0,west_south_improvement|neutral_diversity_improvement,"spatial_gap_fill; improves west_south support; supports neutral diversity TP_0301; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",20.0,75.0,10.0,75.0,10.0,20.0
TP_0205,spatial_gap_fill,75.0,west_south,residential,TP_0857,TP_0301,0.9951580013306258,0.023494860499265784,0.0,0.0,0.0,west_south_improvement|neutral_diversity_improvement,"spatial_gap_fill; improves west_south support; supports neutral diversity TP_0301; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",20.0,75.0,10.0,75.0,10.0,20.0
TP_0209,spatial_gap_fill,75.0,west_south,residential,TP_0857,TP_0301,2.164246620767156,0.4552129221732746,0.0,0.0,0.0,west_south_improvement|neutral_diversity_improvement,"spatial_gap_fill; improves west_south support; supports neutral diversity TP_0301; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",20.0,75.0,10.0,75.0,10.0,20.0
TP_0210,spatial_gap_fill,75.0,west_south,residential,TP_0141,TP_0326,1.900283527443119,0.35389133627019087,0.0,0.0127300317554943,0.0127300317554943,west_south_improvement|neutral_diversity_improvement,"spatial_gap_fill; improves west_south support; supports neutral diversity TP_0326; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",20.0,75.0,10.0,75.0,10.0,20.0
TP_0211,spatial_gap_fill,75.0,west_south,transport,TP_0542,TP_0676,4.025130728645684,0.8267254038179148,0.0,0.0548967312336955,0.0548967312336955,west_south_improvement|neutral_diversity_improvement,"spatial_gap_fill; improves west_south support; supports neutral diversity TP_0676; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",20.0,75.0,10.0,75.0,10.0,20.0
TP_0216,spatial_gap_fill,75.0,west_south,residential,TP_0857,TP_0301,2.4090739894918465,0.5301027900146843,0.0,0.0,0.0,west_south_improvement|neutral_diversity_improvement,"spatial_gap_fill; improves west_south support; supports neutral diversity TP_0301; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",20.0,75.0,10.0,75.0,10.0,20.0
TP_0220,anchor_like_replication,75.0,east_south,residential,TP_0433,TP_0492,6.70176228655285,0.9427312775330396,0.0060268891979601,0.0,0.0,anchor_shortfall_improvement|neutral_diversity_improvement,"anchor_like_replication; supports anchor shortfall TP_0433; supports neutral diversity TP_0492; retains sparse feature-space diagnostic value; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",20.0,15.0,75.0,75.0,55.0,20.0
TP_0222,neutral_boundary_replication,75.0,east_south,residential,TP_0857,TP_0301,2.747171590001748,0.6226138032305433,0.0,0.0,0.0016607454233269,neutral_diversity_improvement,"neutral_boundary_replication; supports neutral diversity TP_0301; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",20.0,15.0,10.0,75.0,10.0,20.0
