cell_id,diagnostic_role,evidence,confidence,source_file,caveat
TP_0344,overhead_sensitivity_probe,Existing or expected base-vs-overhead sensitivity.,medium,n24_candidate_pool.csv,
TP_0346,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0347,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0347,water_edge_or_blue_green,Water/river label or water fraction present.,medium,n24_candidate_pool.csv,
TP_0348,threshold_area_probe,Expected to test future threshold-area exceedance metrics.,medium,n24_candidate_pool.csv,
TP_0349,open_paved_hardscape,High SVF and low shade fraction.,medium,n24_candidate_pool.csv,
TP_0349,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0349,grass_or_open_park,Grass/park/open green label or grass fraction present.,medium,n24_candidate_pool.csv,
TP_0349,threshold_area_probe,Expected to test future threshold-area exceedance metrics.,medium,n24_candidate_pool.csv,
TP_0349,overhead_sensitivity_probe,Existing or expected base-vs-overhead sensitivity.,medium,n24_candidate_pool.csv,
TP_0350,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0350,grass_or_open_park,Grass/park/open green label or grass fraction present.,medium,n24_candidate_pool.csv,
TP_0351,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0351,water_edge_or_blue_green,Water/river label or water fraction present.,medium,n24_candidate_pool.csv,
TP_0351,grass_or_open_park,Grass/park/open green label or grass fraction present.,medium,n24_candidate_pool.csv,
TP_0352,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0352,water_edge_or_blue_green,Water/river label or water fraction present.,medium,n24_candidate_pool.csv,
TP_0352,grass_or_open_park,Grass/park/open green label or grass fraction present.,medium,n24_candidate_pool.csv,
TP_0353,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0353,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0354,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0355,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0358,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0359,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0359,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0360,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0361,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0362,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0363,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0364,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0365,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0365,overhead_sensitivity_probe,Existing or expected base-vs-overhead sensitivity.,medium,n24_candidate_pool.csv,
TP_0366,core_continuity,Existing Core 8 cell retained for continuity.,high,n24_candidate_pool.csv,
TP_0366,open_paved_hardscape,High SVF and low shade fraction.,medium,n24_candidate_pool.csv,
TP_0366,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0366,school_gate_bus_stop_waiting_node,"School, bus-stop, or waiting-node cue.",medium,n24_candidate_pool.csv,
TP_0366,pedestrian_relevance_probe,Pedestrian relevance proxy or label cue.,medium,n24_candidate_pool.csv,
TP_0366,p90_p95_disagreement_probe,Existing p90 and max ranks diverge within Core 8.,medium,n24_candidate_pool.csv,
TP_0366,max_extreme_probe,Existing p90 and max ranks diverge within Core 8.,medium,n24_candidate_pool.csv,
TP_0366,threshold_area_probe,Expected to test future threshold-area exceedance metrics.,medium,n24_candidate_pool.csv,
TP_0366,overhead_sensitivity_probe,Existing or expected base-vs-overhead sensitivity.,medium,n24_candidate_pool.csv,
TP_0368,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0369,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0370,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0371,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0372,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0373,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0373,threshold_area_probe,Expected to test future threshold-area exceedance metrics.,medium,n24_candidate_pool.csv,
TP_0373,overhead_sensitivity_probe,Existing or expected base-vs-overhead sensitivity.,medium,n24_candidate_pool.csv,
TP_0375,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0375,water_edge_or_blue_green,Water/river label or water fraction present.,medium,n24_candidate_pool.csv,
TP_0376,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0376,water_edge_or_blue_green,Water/river label or water fraction present.,medium,n24_candidate_pool.csv,
TP_0377,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0378,open_paved_hardscape,High SVF and low shade fraction.,medium,n24_candidate_pool.csv,
TP_0378,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0378,grass_or_open_park,Grass/park/open green label or grass fraction present.,medium,n24_candidate_pool.csv,
TP_0378,threshold_area_probe,Expected to test future threshold-area exceedance metrics.,medium,n24_candidate_pool.csv,
TP_0378,overhead_sensitivity_probe,Existing or expected base-vs-overhead sensitivity.,medium,n24_candidate_pool.csv,
TP_0379,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0379,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0379,grass_or_open_park,Grass/park/open green label or grass fraction present.,medium,n24_candidate_pool.csv,
TP_0379,overhead_sensitivity_probe,Existing or expected base-vs-overhead sensitivity.,medium,n24_candidate_pool.csv,
TP_0380,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0380,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0380,water_edge_or_blue_green,Water/river label or water fraction present.,medium,n24_candidate_pool.csv,
TP_0380,grass_or_open_park,Grass/park/open green label or grass fraction present.,medium,n24_candidate_pool.csv,
TP_0381,water_edge_or_blue_green,Water/river label or water fraction present.,medium,n24_candidate_pool.csv,
TP_0381,grass_or_open_park,Grass/park/open green label or grass fraction present.,medium,n24_candidate_pool.csv,
TP_0382,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0382,overhead_sensitivity_probe,Existing or expected base-vs-overhead sensitivity.,medium,n24_candidate_pool.csv,
TP_0383,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0384,threshold_area_probe,Expected to test future threshold-area exceedance metrics.,medium,n24_candidate_pool.csv,
TP_0389,threshold_area_probe,Expected to test future threshold-area exceedance metrics.,medium,n24_candidate_pool.csv,
TP_0390,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0393,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0393,transport_overhead_or_viaduct,Transport/viaduct or high overhead fraction diagnostic.,medium,n24_candidate_pool.csv,Sensitivity only.
TP_0394,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0395,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0395,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0397,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0398,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0399,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0400,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0401,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0401,grass_or_open_park,Grass/park/open green label or grass fraction present.,medium,n24_candidate_pool.csv,
TP_0402,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0402,transport_overhead_or_viaduct,Transport/viaduct or high overhead fraction diagnostic.,medium,n24_candidate_pool.csv,Sensitivity only.
TP_0402,grass_or_open_park,Grass/park/open green label or grass fraction present.,medium,n24_candidate_pool.csv,
TP_0402,overhead_sensitivity_probe,Existing or expected base-vs-overhead sensitivity.,medium,n24_candidate_pool.csv,
TP_0403,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0403,water_edge_or_blue_green,Water/river label or water fraction present.,medium,n24_candidate_pool.csv,
TP_0404,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0404,water_edge_or_blue_green,Water/river label or water fraction present.,medium,n24_candidate_pool.csv,
TP_0405,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0405,water_edge_or_blue_green,Water/river label or water fraction present.,medium,n24_candidate_pool.csv,
TP_0408,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0408,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0408,overhead_sensitivity_probe,Existing or expected base-vs-overhead sensitivity.,medium,n24_candidate_pool.csv,
TP_0409,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0409,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0409,overhead_sensitivity_probe,Existing or expected base-vs-overhead sensitivity.,medium,n24_candidate_pool.csv,
TP_0410,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0410,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0410,overhead_sensitivity_probe,Existing or expected base-vs-overhead sensitivity.,medium,n24_candidate_pool.csv,
TP_0411,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0411,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0411,transport_overhead_or_viaduct,Transport/viaduct or high overhead fraction diagnostic.,medium,n24_candidate_pool.csv,Sensitivity only.
TP_0411,overhead_sensitivity_probe,Existing or expected base-vs-overhead sensitivity.,medium,n24_candidate_pool.csv,
TP_0412,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0413,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0414,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0415,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0416,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0417,threshold_area_probe,Expected to test future threshold-area exceedance metrics.,medium,n24_candidate_pool.csv,
TP_0420,threshold_area_probe,Expected to test future threshold-area exceedance metrics.,medium,n24_candidate_pool.csv,
TP_0421,transport_overhead_or_viaduct,Transport/viaduct or high overhead fraction diagnostic.,medium,n24_candidate_pool.csv,Sensitivity only.
TP_0422,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0423,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0424,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0425,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0426,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0427,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0428,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0429,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0430,grass_or_open_park,Grass/park/open green label or grass fraction present.,medium,n24_candidate_pool.csv,
TP_0431,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0431,transport_overhead_or_viaduct,Transport/viaduct or high overhead fraction diagnostic.,medium,n24_candidate_pool.csv,Sensitivity only.
TP_0431,water_edge_or_blue_green,Water/river label or water fraction present.,medium,n24_candidate_pool.csv,
